Symbol,Current_price,Future_price,Forward_Return
WMT,98.28226470947266,101.18000030517578,0.029483809762310402
DIS,92.09725952148438,112.62000274658203,0.22283771886078899
WBD,8.539999961853027,22.450000762939453,1.6288057216885754
WM,232.2589874267578,199.77000427246094,-0.13988256607095637
WAT,350.45001220703125,349.6000061035156,-0.002425470320752841
WEC,106.80870056152344,111.7300033569336,0.04607586057631523
WFC,72.96866607666016,86.97000122070312,0.19188147319745855
WELL,149.3642120361328,181.0399932861328,0.2120707552243993
WST,211.1145782470703,282.07000732421875,0.33609914420077763
WDC,44.55501937866211,150.2100067138672,2.3713374791124973
WY,25.73904037475586,23.0,-0.10641579230911168
WSM,159.3743896484375,194.33999633789062,0.21939288217249606
WMB,58.99922561645508,57.869998931884766,-0.01913968654285807
WTW,310.2906799316406,313.1000061035156,0.009053852898494778
WDAY,248.67999267578125,239.9199981689453,-0.03522597219253122
WYNN,82.0910873413086,118.98999786376953,0.4494874135245282
XEL,69.64055633544922,81.16999816894531,0.16555642918704325
XYL,123.51189422607422,150.85000610351562,0.2213399126354759
YUM,147.6950225830078,138.2100067138672,-0.0642202811121129
ZBRA,255.9499969482422,269.25,0.05196328661979753
ZBH,101.86582946777344,100.55999755859375,-0.012819135877088246
ZTS,156.37083435058594,144.08999633789062,-0.07853662777779567
